genes,reaction,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,Vmin,Vmax,PFBAflux,kcat,MW,Acetyl,Phos
CHDH,CHOLD2m,1,0.386265562,1,6.97927E-05,64,104.2520499,0.000158927,0,0,2.142306472,0,4.523561956,65358,0,0
CHIT1,CHTNASE,1,0.3889356,1,0.00010405,406,609.4791608,0.000293788,0,0,0,0,1.584962501,51681,0,0
CHPF,GALNACT2g,1,0.3889356,1,8.4577E-05,227,1179.50053,0.000361151,0,0,0,0,4.523561956,85467,0,0
CHPF,GALNACT3g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85467,0,0
CHPF,GALNACT4g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85467,0,0
CHPF,GALNACT5g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85467,0,0
CHPF,GLCAT2g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85467,0,0
CHPF,GLCAT3g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85467,0,0
CHPF,GLCAT4g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85467,0,0
CHPF,GLCAT5g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85467,0,0
CHPF2,GLCAT2g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHPF2,GLCAT3g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHPF2,GLCAT4g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHPF2,GLCAT5g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHPT1,CEPTC,1,0.3889356,1,0.000114597,640,4755.211273,0.000482109,0,0,900,0.072650927,4.523561956,45097,0,0
CHST1,S6T15g,1,0.3889356,1,8.41379E-05,228,2736.833209,0.000375,0,0,0,0,4.523561956,46715,0,0
CHST1,S6T18g,1,0.3889356,1,8.40924E-05,228,3445.590736,0.000400913,0,0,0,0,4.523561956,46715,0,0
CHST1,S6T3g,1,0.3889356,1,8.40924E-05,228,3445.590736,0.000400913,0,0,0,0,4.523561956,46715,0,0
CHST11,S4T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,41555,0,0
CHST11,S4T2g,1,0.3889356,1,8.41106E-05,229,4541.767647,0.000415505,0,0,0,0,4.523561956,41555,0,0
CHST11,S4T3g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,41555,0,0
CHST11,S4T6g,1,0.3889356,1,8.40833E-05,228,1094.553022,0.000362372,0,0,0,0,4.523561956,41555,0,0
CHST12,S4T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,48414,0,0
CHST12,S4T2g,1,0.3889356,1,8.41106E-05,229,4541.767647,0.000415505,0,0,0,0,4.523561956,48414,0,0
CHST12,S4T3g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,48414,0,0
CHST12,S4T6g,1,0.3889356,1,8.40833E-05,228,1094.553022,0.000362372,0,0,0,0,4.523561956,48414,0,0
CHST13,S4T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,38920,0,0
CHST13,S4T2g,1,0.3889356,1,8.41106E-05,229,4541.767647,0.000415505,0,0,0,0,4.523561956,38920,0,0
CHST13,S4T3g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,38920,0,0
CHST13,S4T6g,1,0.3889356,1,8.40833E-05,228,1094.553022,0.000362372,0,0,0,0,4.523561956,38920,0,0
CHST14,S4T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,42997,0,0
CHST14,S4T2g,1,0.3889356,1,8.41106E-05,229,4541.767647,0.000415505,0,0,0,0,4.523561956,42997,0,0
CHST14,S4T3g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,42997,0,0
CHST14,S4T6g,1,0.3889356,1,8.40833E-05,228,1094.553022,0.000362372,0,0,0,0,4.523561956,42997,0,0
CHST2,S6T10g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T11g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T12g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T13g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T14g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T16g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T17g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T2g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T4g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T5g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T6g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T7g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T8g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST2,S6T9g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,57857,0,0
CHST3,S6T15g,1,0.3889356,1,8.41379E-05,228,2736.833209,0.000375,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T18g,1,0.3889356,1,8.40924E-05,228,3445.590736,0.000400913,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T19g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T20g,1,0.3889356,1,8.41015E-05,228,3462.885758,0.000400914,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T21g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T24g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54706,0,0
CHST3,S6T3g,1,0.3889356,1,8.40924E-05,228,3445.590736,0.000400913,0,0,0,0,4.523561956,54706,0,0
CHST4,S6T10g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T11g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T12g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T13g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T14g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T16g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T17g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T2g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T4g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T5g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T6g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T7g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T8g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST4,S6T9g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,45134,0,0
CHST6,S6T10g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T11g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T12g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T13g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T14g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T16g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T17g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T1g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T2g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T4g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T5g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T6g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T7g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T8g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST6,S6T9g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,44099,0,0
CHST7,S6T19g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54266,0,0
CHST7,S6T20g,1,0.3889356,1,8.41015E-05,228,3462.885758,0.000400914,0,0,0,0,4.523561956,54266,0,0
CHST7,S6T21g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54266,0,0
CHST7,S6T22g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54266,0,0
CHST7,S6T23g,1,0.3889356,1,8.41015E-05,228,1752.221091,0.000379042,0,0,0,0,4.523561956,54266,0,0
CHST7,S6T24g,1,0.3889356,1,8.40742E-05,227,16.68737458,0.0003479,0,0,0,0,4.523561956,54266,0,0
CHSY1,GALNACT2g,1,0.3889356,1,8.4577E-05,227,1179.50053,0.000361151,0,0,0,0,4.523561956,91784,0,0
CHSY1,GALNACT3g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,91784,0,0
CHSY1,GALNACT4g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,91784,0,0
CHSY1,GALNACT5g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,91784,0,0
CHSY1,GLCAT2g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,91784,0,0
CHSY1,GLCAT3g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,91784,0,0
CHSY1,GLCAT4g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,91784,0,0
CHSY1,GLCAT5g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,91784,0,0
CHSY3,GALNACT2g,1,0.3889356,1,8.4577E-05,227,1179.50053,0.000361151,0,0,0,0,4.523561956,85948,0,0
CHSY3,GALNACT3g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85948,0,0
CHSY3,GALNACT4g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85948,0,0
CHSY3,GALNACT5g,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,85948,0,0
CHSY3,GLCAT2g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHSY3,GLCAT3g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHSY3,GLCAT4g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CHSY3,GLCAT5g,1,0.3889356,1,8.45586E-05,226,58.84898871,0.000347731,0,0,0,0,4.523561956,85948,0,0
CKB,CKc,1,0.3889356,1,9.55844E-05,243,1220.864527,0.00025264,1,-900,0,0,8.703903573,42644,0,1
CKM,CKc,1,0.3889356,1,9.55844E-05,243,1220.864527,0.00025264,1,-900,0,0,8.703903573,43101,0,0
CKMT1B,CK,1,0.3889356,1,8.38295E-05,76,598.2965617,0.000177344,1,0,900,0,4.523561956,47037,0,0
CKMT2,CK,1,0.3889356,1,8.38295E-05,76,598.2965617,0.000177344,1,0,900,0,8.703903573,47504,0,0
CLC,LPASE,1,0.3889356,1,0.000120791,783,4355.381831,0.00054594,0,0,4.752497682,0,4.523561956,16453,0,0
CMAS,CMPSAS,1,0.3889356,1,9.01554E-05,106,3159.611088,0.000186662,0,0,0,0,1.831877241,48379,0,0
CMAS,CMPSASn,1,0.3889356,1,6.35485E-05,11,197.5193072,0.000157636,0,0,0,0,1.831877241,48379,0,0
CMPK1,CYTK1,0,0.3889356,0.011627907,9.65095E-05,258,578.2245891,0.000256878,1,-900,900,0.062269054,7.022367813,22222,0,0
CMPK1,CYTK10,0,0.3889356,0.011627907,8.53005E-05,48,1327.917704,0.0001804,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK10n,0,0.3889356,0.011627907,5.64584E-05,13,52.31102763,0.000191971,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK11,0,0.3889356,0.011627907,8.44393E-05,51,196.8605863,0.000224014,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK11n,0,0.3889356,0.011627907,5.6726E-05,15,55.91822037,0.000202546,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK12,0,0.3889356,0.011627907,8.42837E-05,34,80.54002113,0.000158671,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK12n,0,0.3889356,0.011627907,5.67012E-05,12,23.01192519,0.000168532,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK13,0,0.3889356,0.011627907,8.44485E-05,52,199.3125795,0.000229145,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK13n,0,0.3889356,0.011627907,5.67343E-05,15,61.55267587,0.0002023,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK14,0,0.3889356,0.011627907,8.53473E-05,57,335.5860406,0.000182431,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK14n,0,0.3889356,0.011627907,6.26729E-05,20,97.55482748,0.000259672,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK1n,0,0.3889356,0.011627907,6.90676E-05,39,1581.042052,0.000362521,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK2,0,0.3889356,0.011627907,9.58081E-05,263,1932.694092,0.000312594,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK2n,0,0.3889356,0.011627907,6.90737E-05,40,2014.594286,0.000363964,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK3n,0,0.3889356,0.011627907,6.27588E-05,21,187.6527444,0.000275793,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK4n,0,0.3889356,0.011627907,6.26275E-05,16,125.6232185,0.000208072,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK5,0,0.3889356,0.011627907,8.51232E-05,47,243.7062721,0.000166857,1,-900,900,-0.001707841,6.189824559,22222,0,0
CMPK1,CYTK5n,0,0.3889356,0.011627907,6.26174E-05,14,116.9788535,0.000197782,1,-900,900,0,6.189824559,22222,0,0
CMPK1,CYTK6,0,0.3889356,0.011627907,8.48631E-05,31,39.89357502,8.94008E-05,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK6n,0,0.3889356,0.011627907,6.25368E-05,11,55.68267038,0.000169907,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK7,0,0.3889356,0.011627907,8.52538E-05,51,165.5632569,0.000126478,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK7n,0,0.3889356,0.011627907,6.26678E-05,19,99.26491427,0.000258135,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK8,0,0.3889356,0.011627907,8.53099E-05,49,1370.271131,0.000185556,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK8n,0,0.3889356,0.011627907,5.64666E-05,13,58.34081615,0.000191731,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK9,0,0.3889356,0.011627907,8.5338E-05,52,944.7208736,0.000186273,1,-900,900,0,7.022367813,22222,0,0
CMPK1,CYTK9n,0,0.3889356,0.011627907,5.64666E-05,18,60.51111015,0.00024872,1,-900,900,0,7.022367813,22222,0,0
CMPK1,UMPK,0,0.3889356,0.011627907,9.82281E-05,276,4102.620728,0.000315031,1,-900,900,0.012089714,7.554588852,22222,0,0
CMPK1,UMPK2,0,0.3889356,0.011627907,8.617E-05,60,542.5525312,0.000170451,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK2n,0,0.3889356,0.011627907,6.27538E-05,20,165.3740655,0.000270695,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK3,0,0.3889356,0.011627907,8.59795E-05,47,289.7923183,0.000145964,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK3n,0,0.3889356,0.011627907,6.26275E-05,11,33.0621082,0.000161858,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK4,0,0.3889356,0.011627907,8.63134E-05,66,674.4811775,0.000169482,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK4n,0,0.3889356,0.011627907,6.26224E-05,15,96.25422886,0.000202551,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK5,0,0.3889356,0.011627907,8.64958E-05,67,3673.356064,0.00024422,1,-900,900,0.002550525,7.554588852,22222,0,0
CMPK1,UMPK5n,0,0.3889356,0.011627907,5.67302E-05,14,65.26090926,0.000196654,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK6,0,0.3889356,0.011627907,8.65343E-05,71,2742.958552,0.000245966,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK6n,0,0.3889356,0.011627907,5.67302E-05,19,64.56855565,0.000253581,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK7,0,0.3889356,0.011627907,8.64862E-05,66,3541.154808,0.000239052,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPK7n,0,0.3889356,0.011627907,5.67219E-05,14,58.62874021,0.000196897,1,-900,900,0,7.554588852,22222,0,0
CMPK1,UMPKn,0,0.3889356,0.011627907,6.90737E-05,40,1556.951614,0.00036662,1,-900,900,0,7.554588852,22222,0,0
CNDP1,NBAHH_ir,1,0.3889356,1,0.000104119,410,1125.835387,0.000305787,0,0,0,0,7.108524457,56706,0,0
COASY,DPCOAK,1,0.3889356,1,0.000120697,784,9962.015073,0.000625894,0,0,1.03097E-12,0,-4.135427537,62329,0,0
COASY,PTPAT,1,0.3889356,1,0.000117612,724,3138.510746,0.000519606,1,0.01,900,0.01,-4.53616832,62329,0,0
COL4A3BP,CERT1gt,1,0.3889356,1,8.51698E-05,7,125.7204708,7.7445E-05,1,0,0,0,4.523561956,70835,0,0
COL4A3BP,CERT1rt,1,0.3889356,1,8.37663E-05,7,129.46568,7.90054E-05,1,0,736.6593735,0,4.523561956,70835,0,0
COL4A3BP,CERT2gt,1,0.3889356,1,7.74132E-05,3,306.514569,7.30504E-05,1,0,0,0,4.523561956,70835,0,0
COL4A3BP,CERT2rt,1,0.3889356,1,7.67032E-05,3,147.1762082,7.47634E-05,1,-736.6593735,0,0,4.523561956,70835,0,0
COMTD1,SALMCOM,1,0.388935624,1,0.000113892,633,2720.591869,0.000444551,0,0,0,0,4.523561956,28809,0,0
COMTD1,SALMCOM2,1,0.388935624,1,0.000113826,629,2123.988009,0.000435195,0,0,0,0,4.523561956,28809,0,0
COQ2,HBZOPT10m,1,0.3889356,1,6.75969E-05,15,408.4653848,9.03097E-05,0,0,0,0,4.523561956,40489,0,0
COQ3,COQ3m,1,0.3889356,1,8.65247E-05,211,415.6018634,0.000326609,0,0,0,0,4.523561956,41054,0,0
COQ3,DHDPBMTm,1,0.3889356,1,8.64958E-05,209,111.0613331,0.000305189,0,0,0,0,4.523561956,41054,0,0
COQ7,COQ7m,1,0.3889356,1,8.99677E-05,244,114.0707597,0.00035635,0,0,0,0,4.523561956,24277,0,0
COX1,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,68686,0,0
COX2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,68996,0,0
COX3,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,0,0,0
COX4I1,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,19577,1,0
COX4I2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,20010,0,0
COX5A,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,16762,0,0
COX5B,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,13696,0,0
COX6A1,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,12155,0,0
COX6A2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,10815,0,0
COX6B1,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,10192,0,0
COX6B2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,10529,0,0
COX6C,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,8781,0,0
COX7A1,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,9118,0,0
COX7A2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,9396,0,0
COX7A2L,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,12615,0,0
COX7B,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,9161,0,0
COX7B2,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,9077,0,0
COX7C,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,7246,0,0
COX8A,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,7579,0,0
COX8C,CYOOm3,0,0.3889356,0,0.000119327,836,46140.06994,0.000704757,0,0.015438052,3.42745046,0.314118272,4.523561956,8129,0,0
CPOX,CPPPGO,1,0.3889356,1,0.000121831,820,5774.888175,0.000576102,0,0,0,0,4,50152,0,0
CPT1A,ADRNCPT1,1,0.3889356,1,9.42409E-05,140,3202.969649,0.000270908,0,0,0,0,-1.446148032,88368,0,0
CPT1A,ARACHCPT1,1,0.3889356,1,9.22622E-05,140,3749.391871,0.000278184,0,0,0,0,-1.446148032,88368,0,0
CPT1A,C160CPT1,1,0.3889356,1,9.2317E-05,144,3255.204729,0.000291568,0,0,0.918131345,0,-1.446148032,88368,0,0
CPT1A,C161CPT1,1,0.3889356,1,9.24376E-05,141,3250.420047,0.000267432,0,0,0.803364927,0,-1.446148032,88368,0,0
CPT1A,C161CPT12,1,0.3889356,1,9.24376E-05,140,6430.975572,0.00028128,0,0,0.918131345,0,-1.446148032,88368,0,0
CPT1A,C180CPT1,1,0.3889356,1,9.2295E-05,143,3216.635289,0.000276539,0,0,0.803364927,0,-1.446148032,88368,0,0
CPT1A,C181CPT1,1,0.3889356,1,9.24596E-05,143,3389.565946,0.000275412,0,0,0.714102157,0,-1.446148032,88368,0,0
CPT1A,C204CPT1,1,0.3889356,1,9.42409E-05,141,3171.375884,0.000271092,0,0,0,0,-1.446148032,88368,0,0
CPT1A,C226CPT1,1,0.3889356,1,9.42409E-05,140,3356.153871,0.000271549,0,0,0,0,-1.446148032,88368,0,0
CPT1A,CLPNDCPT1,1,0.3889356,1,9.42409E-05,140,3206.067639,0.000272264,0,0,0,0,-1.446148032,88368,0,0
CPT1A,DCSPTN1CPT1,1,0.3889356,1,9.42409E-05,140,3522.625781,0.000271947,0,0,0,0,-1.446148032,88368,0,0
CPT1A,DLNLCGCPT1,1,0.3889356,1,9.42295E-05,140,3094.193818,0.000264045,0,0,0,0,-1.446148032,88368,0,0
CPT1A,EICOSTETCPT1,1,0.3889356,1,9.42295E-05,140,3105.941804,0.000264086,0,0,0,0,-1.446148032,88368,0,0
CPT1A,ELAIDCPT1,1,0.3889356,1,9.24376E-05,141,3125.870579,0.00026547,0,0,0.714102157,0,-1.446148032,88368,0,0
CPT1A,HEXCCPT1,1,0.3889356,1,9.22622E-05,140,3897.140088,0.000285446,0,0,0,0,-1.446148032,88368,0,0
CPT1A,HPDCACRNCPT1,1,0.3889356,1,9.22403E-05,138,2977.357141,0.000262155,0,0,0,0,-1.446148032,88368,0,0
